Unnamed: 0,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results
5,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,898,2015,Toronto,Boulder,Men,Semi-Final,2015-05-30,/api/v1/category_rounds/3418/results,/api/v1/events/898/result/3
6,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,898,2015,Toronto,Boulder,Men,Final,2015-05-30,/api/v1/category_rounds/3419/results,/api/v1/events/898/result/3
7,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,898,2015,Toronto,Boulder,Women,Qualification,2015-05-30,/api/v1/category_rounds/3414/results,/api/v1/events/898/result/7
8,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,898,2015,Toronto,Boulder,Women,Semi-Final,2015-05-30,/api/v1/category_rounds/3415/results,/api/v1/events/898/result/7
9,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,898,2015,Toronto,Boulder,Women,Final,2015-05-30,/api/v1/category_rounds/3416/results,/api/v1/events/898/result/7
10,IFSC Climbing Worldcup (B) - Vail (USA) 2015,899,2015,Vail,Boulder,Men,Qualification,2015-06-05,/api/v1/category_rounds/3423/results,/api/v1/events/899/result/3
11,IFSC Climbing Worldcup (B) - Vail (USA) 2015,899,2015,Vail,Boulder,Men,Semi-Final,2015-06-05,/api/v1/category_rounds/3424/results,/api/v1/events/899/result/3
12,IFSC Climbing Worldcup (B) - Vail (USA) 2015,899,2015,Vail,Boulder,Men,Final,2015-06-05,/api/v1/category_rounds/3425/results,/api/v1/events/899/result/3
13,IFSC Climbing Worldcup (B) - Vail (USA) 2015,899,2015,Vail,Boulder,Women,Qualification,2015-06-05,/api/v1/category_rounds/3420/results,/api/v1/events/899/result/7
14,IFSC Climbing Worldcup (B) - Vail (USA) 2015,899,2015,Vail,Boulder,Women,Semi-Final,2015-06-05,/api/v1/category_rounds/3421/results,/api/v1/events/899/result/7
15,IFSC Climbing Worldcup (B) - Vail (USA) 2015,899,2015,Vail,Boulder,Women,Final,2015-06-05,/api/v1/category_rounds/3422/results,/api/v1/events/899/result/7
16,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Boulder,Men,Qualification,2015-06-20,/api/v1/category_rounds/3431/results,/api/v1/events/900/result/3
17,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Boulder,Men,Semi-Final,2015-06-20,/api/v1/category_rounds/3432/results,/api/v1/events/900/result/3
18,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Boulder,Men,Final,2015-06-20,/api/v1/category_rounds/3433/results,/api/v1/events/900/result/3
19,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Boulder,Women,Qualification,2015-06-20,/api/v1/category_rounds/3426/results,/api/v1/events/900/result/7
20,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Boulder,Women,Semi-Final,2015-06-20,/api/v1/category_rounds/3427/results,/api/v1/events/900/result/7
21,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Boulder,Women,Final,2015-06-20,/api/v1/category_rounds/3428/results,/api/v1/events/900/result/7
22,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Speed,Men,Qualification,2015-06-20,/api/v1/category_rounds/3434/results,/api/v1/events/900/result/2
23,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Speed,Men,Final,2015-06-20,/api/v1/category_rounds/3435/results,/api/v1/events/900/result/2
24,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Speed,Women,Qualification,2015-06-20,/api/v1/category_rounds/3429/results,/api/v1/events/900/result/6
25,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Speed,Women,Final,2015-06-20,/api/v1/category_rounds/3430/results,/api/v1/events/900/result/6
26,"IFSC Climbing Worldcup (B,S) - Haiyang (CHN) 2015",901,2015,Haiyang,Boulder,Men,Qualification,2015-06-26,/api/v1/category_rounds/3441/results,/api/v1/events/901/result/3
27,"IFSC Climbing Worldcup (B,S) - Haiyang (CHN) 2015",901,2015,Haiyang,Boulder,Men,Semi-Final,2015-06-26,/api/v1/category_rounds/3442/results,/api/v1/events/901/result/3
28,"IFSC Climbing Worldcup (B,S) - Haiyang (CHN) 2015",901,2015,Haiyang,Boulder,Men,Final,2015-06-26,/api/v1/category_rounds/3443/results,/api/v1/events/901/result/3
29,"IFSC Climbing Worldcup (B,S) - Haiyang (CHN) 2015",901,2015,Haiyang,Boulder,Women,Qualification,2015-06-26,/api/v1/category_rounds/3436/results,/api/v1/events/901/result/7
30,"IFSC Climbing Worldcup (B,S) - Haiyang (CHN) 2015",901,2015,Haiyang,Boulder,Women,Semi-Final,2015-06-26,/api/v1/category_rounds/3437/results,/api/v1/events/901/result/7
31,"IFSC Climbing Worldcup (B,S) - Haiyang (CHN) 2015",901,2015,Haiyang,Boulder,Women,Final,2015-06-26,/api/v1/category_rounds/3438/results,/api/v1/events/901/result/7
32,"IFSC Climbing Worldcup (B,S) - Haiyang (CHN) 2015",901,2015,Haiyang,Speed,Men,Qualification,2015-06-26,/api/v1/category_rounds/3444/results,/api/v1/events/901/result/2
33,"IFSC Climbing Worldcup (B,S) - Haiyang (CHN) 2015",901,2015,Haiyang,Speed,Men,Final,2015-06-26,/api/v1/category_rounds/3445/results,/api/v1/events/901/result/2
34,"IFSC Climbing Worldcup (B,S) - Haiyang (CHN) 2015",901,2015,Haiyang,Speed,Women,Qualification,2015-06-26,/api/v1/category_rounds/3439/results,/api/v1/events/901/result/6
35,"IFSC Climbing Worldcup (B,S) - Haiyang (CHN) 2015",901,2015,Haiyang,Speed,Women,Final,2015-06-26,/api/v1/category_rounds/3440/results,/api/v1/events/901/result/6
36,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2015",902,2015,Chamonix,Lead,Men,Qualification,2015-07-10,/api/v1/category_rounds/3451/results,/api/v1/events/902/result/1
37,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2015",902,2015,Chamonix,Lead,Men,Semi-Final,2015-07-10,/api/v1/category_rounds/3452/results,/api/v1/events/902/result/1
38,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2015",902,2015,Chamonix,Lead,Men,Final,2015-07-10,/api/v1/category_rounds/3453/results,/api/v1/events/902/result/1
39,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2015",902,2015,Chamonix,Lead,Women,Qualification,2015-07-10,/api/v1/category_rounds/3446/results,/api/v1/events/902/result/5
40,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2015",902,2015,Chamonix,Lead,Women,Semi-Final,2015-07-10,/api/v1/category_rounds/3447/results,/api/v1/events/902/result/5
41,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2015",902,2015,Chamonix,Lead,Women,Final,2015-07-10,/api/v1/category_rounds/3448/results,/api/v1/events/902/result/5
42,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2015",902,2015,Chamonix,Speed,Men,Qualification,2015-07-10,/api/v1/category_rounds/3454/results,/api/v1/events/902/result/2
43,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2015",902,2015,Chamonix,Speed,Men,Final,2015-07-10,/api/v1/category_rounds/3455/results,/api/v1/events/902/result/2
44,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2015",902,2015,Chamonix,Speed,Women,Qualification,2015-07-10,/api/v1/category_rounds/3449/results,/api/v1/events/902/result/6
45,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2015",902,2015,Chamonix,Speed,Women,Final,2015-07-10,/api/v1/category_rounds/3450/results,/api/v1/events/902/result/6
46,IFSC Climbing Worldcup (L) - Briançon (FRA) 2015,903,2015,Briançon,Lead,Men,Qualification,2015-07-17,/api/v1/category_rounds/3459/results,/api/v1/events/903/result/1
47,IFSC Climbing Worldcup (L) - Briançon (FRA) 2015,903,2015,Briançon,Lead,Men,Semi-Final,2015-07-17,/api/v1/category_rounds/3460/results,/api/v1/events/903/result/1
48,IFSC Climbing Worldcup (L) - Briançon (FRA) 2015,903,2015,Briançon,Lead,Men,Final,2015-07-17,/api/v1/category_rounds/3461/results,/api/v1/events/903/result/1
49,IFSC Climbing Worldcup (L) - Briançon (FRA) 2015,903,2015,Briançon,Lead,Women,Qualification,2015-07-17,/api/v1/category_rounds/3456/results,/api/v1/events/903/result/5
50,IFSC Climbing Worldcup (L) - Briançon (FRA) 2015,903,2015,Briançon,Lead,Women,Semi-Final,2015-07-17,/api/v1/category_rounds/3457/results,/api/v1/events/903/result/5
51,IFSC Climbing Worldcup (L) - Briançon (FRA) 2015,903,2015,Briançon,Lead,Women,Final,2015-07-17,/api/v1/category_rounds/3458/results,/api/v1/events/903/result/5
52,IFSC Climbing Worldcup (L) - Imst (AUT) 2015 ,904,2015,Imst,Lead,Men,Qualification,2015-07-31,/api/v1/category_rounds/3465/results,/api/v1/events/904/result/1
53,IFSC Climbing Worldcup (L) - Imst (AUT) 2015 ,904,2015,Imst,Lead,Men,Semi-Final,2015-07-31,/api/v1/category_rounds/3466/results,/api/v1/events/904/result/1
54,IFSC Climbing Worldcup (L) - Imst (AUT) 2015 ,904,2015,Imst,Lead,Men,Final,2015-07-31,/api/v1/category_rounds/3467/results,/api/v1/events/904/result/1
55,IFSC Climbing Worldcup (L) - Imst (AUT) 2015 ,904,2015,Imst,Lead,Women,Qualification,2015-07-31,/api/v1/category_rounds/3462/results,/api/v1/events/904/result/5
56,IFSC Climbing Worldcup (L) - Imst (AUT) 2015 ,904,2015,Imst,Lead,Women,Semi-Final,2015-07-31,/api/v1/category_rounds/3463/results,/api/v1/events/904/result/5
57,IFSC Climbing Worldcup (L) - Imst (AUT) 2015 ,904,2015,Imst,Lead,Women,Final,2015-07-31,/api/v1/category_rounds/3464/results,/api/v1/events/904/result/5
58,IFSC Climbing Worldcup (B) - Munich (GER) 2015,905,2015,Munich,Boulder,Men,Qualification,2015-08-14,/api/v1/category_rounds/3471/results,/api/v1/events/905/result/3
59,IFSC Climbing Worldcup (B) - Munich (GER) 2015,905,2015,Munich,Boulder,Men,Semi-Final,2015-08-14,/api/v1/category_rounds/3472/results,/api/v1/events/905/result/3
60,IFSC Climbing Worldcup (B) - Munich (GER) 2015,905,2015,Munich,Boulder,Men,Final,2015-08-14,/api/v1/category_rounds/3473/results,/api/v1/events/905/result/3
61,IFSC Climbing Worldcup (B) - Munich (GER) 2015,905,2015,Munich,Boulder,Women,Qualification,2015-08-14,/api/v1/category_rounds/3468/results,/api/v1/events/905/result/7
62,IFSC Climbing Worldcup (B) - Munich (GER) 2015,905,2015,Munich,Boulder,Women,Semi-Final,2015-08-14,/api/v1/category_rounds/3469/results,/api/v1/events/905/result/7
63,IFSC Climbing Worldcup (B) - Munich (GER) 2015,905,2015,Munich,Boulder,Women,Final,2015-08-14,/api/v1/category_rounds/3470/results,/api/v1/events/905/result/7
64,IFSC Climbing Worldcup (L) - Stavanger (NOR) 2015,906,2015,Stavanger,Lead,Men,Qualification,2015-08-21,/api/v1/category_rounds/3477/results,/api/v1/events/906/result/1
65,IFSC Climbing Worldcup (L) - Stavanger (NOR) 2015,906,2015,Stavanger,Lead,Men,Semi-Final,2015-08-21,/api/v1/category_rounds/3478/results,/api/v1/events/906/result/1
66,IFSC Climbing Worldcup (L) - Stavanger (NOR) 2015,906,2015,Stavanger,Lead,Men,Final,2015-08-21,/api/v1/category_rounds/3479/results,/api/v1/events/906/result/1
67,IFSC Climbing Worldcup (L) - Stavanger (NOR) 2015,906,2015,Stavanger,Lead,Women,Qualification,2015-08-21,/api/v1/category_rounds/3474/results,/api/v1/events/906/result/5
68,IFSC Climbing Worldcup (L) - Stavanger (NOR) 2015,906,2015,Stavanger,Lead,Women,Semi-Final,2015-08-21,/api/v1/category_rounds/3475/results,/api/v1/events/906/result/5
69,IFSC Climbing Worldcup (L) - Stavanger (NOR) 2015,906,2015,Stavanger,Lead,Women,Final,2015-08-21,/api/v1/category_rounds/3476/results,/api/v1/events/906/result/5
70,IFSC Climbing Worldcup (L) - Puurs (BEL) 2015 ,907,2015,Puurs,Lead,Men,Qualification,2015-09-26,/api/v1/category_rounds/3483/results,/api/v1/events/907/result/1
71,IFSC Climbing Worldcup (L) - Puurs (BEL) 2015 ,907,2015,Puurs,Lead,Men,Semi-Final,2015-09-26,/api/v1/category_rounds/3484/results,/api/v1/events/907/result/1
72,IFSC Climbing Worldcup (L) - Puurs (BEL) 2015 ,907,2015,Puurs,Lead,Men,Final,2015-09-26,/api/v1/category_rounds/3485/results,/api/v1/events/907/result/1
73,IFSC Climbing Worldcup (L) - Puurs (BEL) 2015 ,907,2015,Puurs,Lead,Women,Qualification,2015-09-26,/api/v1/category_rounds/3480/results,/api/v1/events/907/result/5
74,IFSC Climbing Worldcup (L) - Puurs (BEL) 2015 ,907,2015,Puurs,Lead,Women,Semi-Final,2015-09-26,/api/v1/category_rounds/3481/results,/api/v1/events/907/result/5
75,IFSC Climbing Worldcup (L) - Puurs (BEL) 2015 ,907,2015,Puurs,Lead,Women,Final,2015-09-26,/api/v1/category_rounds/3482/results,/api/v1/events/907/result/5
76,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2015",908,2015,Wujiang,Lead,Men,Qualification,2015-10-17,/api/v1/category_rounds/3491/results,/api/v1/events/908/result/1
77,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2015",908,2015,Wujiang,Lead,Men,Semi-Final,2015-10-17,/api/v1/category_rounds/3492/results,/api/v1/events/908/result/1
78,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2015",908,2015,Wujiang,Lead,Men,Final,2015-10-17,/api/v1/category_rounds/3493/results,/api/v1/events/908/result/1
79,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2015",908,2015,Wujiang,Lead,Women,Qualification,2015-10-17,/api/v1/category_rounds/3486/results,/api/v1/events/908/result/5
80,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2015",908,2015,Wujiang,Lead,Women,Semi-Final,2015-10-17,/api/v1/category_rounds/3487/results,/api/v1/events/908/result/5
81,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2015",908,2015,Wujiang,Lead,Women,Final,2015-10-17,/api/v1/category_rounds/3488/results,/api/v1/events/908/result/5
82,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2015",908,2015,Wujiang,Speed,Men,Qualification,2015-10-17,/api/v1/category_rounds/3494/results,/api/v1/events/908/result/2
83,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2015",908,2015,Wujiang,Speed,Men,Final,2015-10-17,/api/v1/category_rounds/3495/results,/api/v1/events/908/result/2
84,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2015",908,2015,Wujiang,Speed,Women,Qualification,2015-10-17,/api/v1/category_rounds/3489/results,/api/v1/events/908/result/6
85,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2015",908,2015,Wujiang,Speed,Women,Final,2015-10-17,/api/v1/category_rounds/3490/results,/api/v1/events/908/result/6
86,IFSC Climbing Worldcup (L) - Kranj (SLO) 2015,909,2015,Kranj,Lead,Men,Qualification,2015-11-14,/api/v1/category_rounds/3499/results,/api/v1/events/909/result/1
87,IFSC Climbing Worldcup (L) - Kranj (SLO) 2015,909,2015,Kranj,Lead,Men,Semi-Final,2015-11-14,/api/v1/category_rounds/3500/results,/api/v1/events/909/result/1
88,IFSC Climbing Worldcup (L) - Kranj (SLO) 2015,909,2015,Kranj,Lead,Men,Final,2015-11-14,/api/v1/category_rounds/3501/results,/api/v1/events/909/result/1
89,IFSC Climbing Worldcup (L) - Kranj (SLO) 2015,909,2015,Kranj,Lead,Women,Qualification,2015-11-14,/api/v1/category_rounds/3496/results,/api/v1/events/909/result/5
90,IFSC Climbing Worldcup (L) - Kranj (SLO) 2015,909,2015,Kranj,Lead,Women,Semi-Final,2015-11-14,/api/v1/category_rounds/3497/results,/api/v1/events/909/result/5
91,IFSC Climbing Worldcup (L) - Kranj (SLO) 2015,909,2015,Kranj,Lead,Women,Final,2015-11-14,/api/v1/category_rounds/3498/results,/api/v1/events/909/result/5
0,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,512,2008,Hall,Boulder,Men,Qualification,2008-04-18,/api/v1/category_rounds/840/results,/api/v1/events/512/result/3
1,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,512,2008,Hall,Boulder,Men,Semi-Final,2008-04-18,/api/v1/category_rounds/841/results,/api/v1/events/512/result/3
2,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,512,2008,Hall,Boulder,Men,Final,2008-04-18,/api/v1/category_rounds/842/results,/api/v1/events/512/result/3
3,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,512,2008,Hall,Boulder,Women,Qualification,2008-04-18,/api/v1/category_rounds/837/results,/api/v1/events/512/result/7
4,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,512,2008,Hall,Boulder,Women,Semi-Final,2008-04-18,/api/v1/category_rounds/838/results,/api/v1/events/512/result/7
5,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,512,2008,Hall,Boulder,Women,Final,2008-04-18,/api/v1/category_rounds/839/results,/api/v1/events/512/result/7
6,IFSC Climbing Worldcup (S) - Trento (ITA) 2008,513,2008,Trento,Speed,Men,Qualification,2008-04-27,/api/v1/category_rounds/845/results,/api/v1/events/513/result/2
7,IFSC Climbing Worldcup (S) - Trento (ITA) 2008,513,2008,Trento,Speed,Men,Final,2008-04-27,/api/v1/category_rounds/846/results,/api/v1/events/513/result/2
8,IFSC Climbing Worldcup (S) - Trento (ITA) 2008,513,2008,Trento,Speed,Women,Qualification,2008-04-27,/api/v1/category_rounds/843/results,/api/v1/events/513/result/6
9,IFSC Climbing Worldcup (S) - Trento (ITA) 2008,513,2008,Trento,Speed,Women,Final,2008-04-27,/api/v1/category_rounds/844/results,/api/v1/events/513/result/6
10,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Qualification,2008-05-02,/api/v1/category_rounds/850/results,/api/v1/events/514/result/3
11,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Semi-Final,2008-05-02,/api/v1/category_rounds/851/results,/api/v1/events/514/result/3
12,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Final,2008-05-02,/api/v1/category_rounds/852/results,/api/v1/events/514/result/3
13,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Women,Qualification,2008-05-02,/api/v1/category_rounds/847/results,/api/v1/events/514/result/7
14,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Women,Semi-Final,2008-05-02,/api/v1/category_rounds/848/results,/api/v1/events/514/result/7
15,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Women,Final,2008-05-02,/api/v1/category_rounds/849/results,/api/v1/events/514/result/7
16,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2008,515,2008,Grindelwald,Boulder,Men,Qualification,2008-05-30,/api/v1/category_rounds/856/results,/api/v1/events/515/result/3
17,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2008,515,2008,Grindelwald,Boulder,Men,Semi-Final,2008-05-30,/api/v1/category_rounds/857/results,/api/v1/events/515/result/3
18,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2008,515,2008,Grindelwald,Boulder,Men,Final,2008-05-30,/api/v1/category_rounds/858/results,/api/v1/events/515/result/3
19,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2008,515,2008,Grindelwald,Boulder,Women,Qualification,2008-05-30,/api/v1/category_rounds/853/results,/api/v1/events/515/result/7
20,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2008,515,2008,Grindelwald,Boulder,Women,Semi-Final,2008-05-30,/api/v1/category_rounds/854/results,/api/v1/events/515/result/7
21,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2008,515,2008,Grindelwald,Boulder,Women,Final,2008-05-30,/api/v1/category_rounds/855/results,/api/v1/events/515/result/7
22,IFSC Climbing Worldcup (B) - Vail (USA) 2008,516,2008,Vail,Boulder,Men,Qualification,2008-06-06,/api/v1/category_rounds/862/results,/api/v1/events/516/result/3
23,IFSC Climbing Worldcup (B) - Vail (USA) 2008,516,2008,Vail,Boulder,Men,Semi-Final,2008-06-06,/api/v1/category_rounds/863/results,/api/v1/events/516/result/3
24,IFSC Climbing Worldcup (B) - Vail (USA) 2008,516,2008,Vail,Boulder,Men,Final,2008-06-06,/api/v1/category_rounds/864/results,/api/v1/events/516/result/3
25,IFSC Climbing Worldcup (B) - Vail (USA) 2008,516,2008,Vail,Boulder,Women,Qualification,2008-06-06,/api/v1/category_rounds/859/results,/api/v1/events/516/result/7
26,IFSC Climbing Worldcup (B) - Vail (USA) 2008,516,2008,Vail,Boulder,Women,Semi-Final,2008-06-06,/api/v1/category_rounds/860/results,/api/v1/events/516/result/7
27,IFSC Climbing Worldcup (B) - Vail (USA) 2008,516,2008,Vail,Boulder,Women,Final,2008-06-06,/api/v1/category_rounds/861/results,/api/v1/events/516/result/7
28,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,517,2008,Fiera di Primiero,Boulder,Men,Qualification,2008-06-13,/api/v1/category_rounds/868/results,/api/v1/events/517/result/3
29,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,517,2008,Fiera di Primiero,Boulder,Men,Semi-Final,2008-06-13,/api/v1/category_rounds/869/results,/api/v1/events/517/result/3
30,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,517,2008,Fiera di Primiero,Boulder,Men,Final,2008-06-13,/api/v1/category_rounds/870/results,/api/v1/events/517/result/3
31,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,517,2008,Fiera di Primiero,Boulder,Women,Qualification,2008-06-13,/api/v1/category_rounds/865/results,/api/v1/events/517/result/7
32,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,517,2008,Fiera di Primiero,Boulder,Women,Semi-Final,2008-06-13,/api/v1/category_rounds/866/results,/api/v1/events/517/result/7
33,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,517,2008,Fiera di Primiero,Boulder,Women,Final,2008-06-13,/api/v1/category_rounds/867/results,/api/v1/events/517/result/7
34,IFSC Climbing Worldcup (S + L) - Qinghai (CHN) 2008,518,2008,Qinghai,Lead,Men,Qualification,2008-06-27,/api/v1/category_rounds/876/results,/api/v1/events/518/result/1
35,IFSC Climbing Worldcup (S + L) - Qinghai (CHN) 2008,518,2008,Qinghai,Lead,Men,Semi-Final,2008-06-27,/api/v1/category_rounds/877/results,/api/v1/events/518/result/1
36,IFSC Climbing Worldcup (S + L) - Qinghai (CHN) 2008,518,2008,Qinghai,Lead,Men,Final,2008-06-27,/api/v1/category_rounds/878/results,/api/v1/events/518/result/1
37,IFSC Climbing Worldcup (S + L) - Qinghai (CHN) 2008,518,2008,Qinghai,Lead,Women,Qualification,2008-06-27,/api/v1/category_rounds/871/results,/api/v1/events/518/result/5
38,IFSC Climbing Worldcup (S + L) - Qinghai (CHN) 2008,518,2008,Qinghai,Lead,Women,Semi-Final,2008-06-27,/api/v1/category_rounds/872/results,/api/v1/events/518/result/5
39,IFSC Climbing Worldcup (S + L) - Qinghai (CHN) 2008,518,2008,Qinghai,Lead,Women,Final,2008-06-27,/api/v1/category_rounds/873/results,/api/v1/events/518/result/5
40,IFSC Climbing Worldcup (S + L) - Qinghai (CHN) 2008,518,2008,Qinghai,Speed,Men,Qualification,2008-06-27,/api/v1/category_rounds/879/results,/api/v1/events/518/result/2
41,IFSC Climbing Worldcup (S + L) - Qinghai (CHN) 2008,518,2008,Qinghai,Speed,Men,Final,2008-06-27,/api/v1/category_rounds/880/results,/api/v1/events/518/result/2
42,IFSC Climbing Worldcup (S + L) - Qinghai (CHN) 2008,518,2008,Qinghai,Speed,Women,Qualification,2008-06-27,/api/v1/category_rounds/874/results,/api/v1/events/518/result/6
43,IFSC Climbing Worldcup (S + L) - Qinghai (CHN) 2008,518,2008,Qinghai,Speed,Women,Final,2008-06-27,/api/v1/category_rounds/875/results,/api/v1/events/518/result/6
44,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,519,2008,Montauban,Boulder,Men,Qualification,2008-07-04,/api/v1/category_rounds/884/results,/api/v1/events/519/result/3
45,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,519,2008,Montauban,Boulder,Men,Semi-Final,2008-07-04,/api/v1/category_rounds/885/results,/api/v1/events/519/result/3
46,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,519,2008,Montauban,Boulder,Men,Final,2008-07-04,/api/v1/category_rounds/886/results,/api/v1/events/519/result/3
47,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,519,2008,Montauban,Boulder,Women,Qualification,2008-07-04,/api/v1/category_rounds/881/results,/api/v1/events/519/result/7
48,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,519,2008,Montauban,Boulder,Women,Semi-Final,2008-07-04,/api/v1/category_rounds/882/results,/api/v1/events/519/result/7
49,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,519,2008,Montauban,Boulder,Women,Final,2008-07-04,/api/v1/category_rounds/883/results,/api/v1/events/519/result/7
50,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1
51,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Semi-Final,2008-07-12,/api/v1/category_rounds/893/results,/api/v1/events/520/result/1
52,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Final,2008-07-12,/api/v1/category_rounds/894/results,/api/v1/events/520/result/1
53,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Women,Qualification,2008-07-12,/api/v1/category_rounds/887/results,/api/v1/events/520/result/5
54,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Women,Semi-Final,2008-07-12,/api/v1/category_rounds/888/results,/api/v1/events/520/result/5
55,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Women,Final,2008-07-12,/api/v1/category_rounds/889/results,/api/v1/events/520/result/5
56,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Speed,Men,Qualification,2008-07-12,/api/v1/category_rounds/895/results,/api/v1/events/520/result/2
57,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Speed,Men,Final,2008-07-12,/api/v1/category_rounds/896/results,/api/v1/events/520/result/2
58,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Speed,Women,Qualification,2008-07-12,/api/v1/category_rounds/890/results,/api/v1/events/520/result/6
59,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Speed,Women,Final,2008-07-12,/api/v1/category_rounds/891/results,/api/v1/events/520/result/6
60,IFSC Climbing Worldcup (S) - Val Daone (ITA) 2008,521,2008,Val Daone,Speed,Men,Qualification,2008-07-19,/api/v1/category_rounds/899/results,/api/v1/events/521/result/2
